,stop_id,entry/update time,date_time,duration,call_for_service,location,intersection,PID,race,perceivedDisability,limited_english,age,gender,lgbt,genderNonconforming,evidence_found,actions_taken,personSearchGiven,propertySearchGiven,basis_for_search,basisForSearchExplanation,reason_for_stop,reasonForStopDetail,reasonForStopExplanation,result,entryUpdateTime,Type,speed
449,4675,,2022-05-16 9:45:00,5,FALSE,Foothill Expressway,Springer,1,Hispanic/Latino(a),,FALSE,25,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,61mph in a 45mph zone,Warning (verbal or written),2022-05-16 9:45:00,1,
450,4676,,2022-05-16 10:00:00,10,FALSE,St joseph,Foothill Expressway,1,Hispanic/Latino(a),,FALSE,30,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,78mph in a 45mph zone,Citation for infraction,2022-05-16 10:00:00,1,
451,4678,,2022-05-16 12:40:00,8,FALSE,Springer,Arboleda,1,Hispanic/Latino(a),,FALSE,25,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,51mph in a 30mph zone,Citation for infraction,2022-05-16 12:40:00,1,
452,4680,,2022-05-16 14:40:00,15,FALSE,Almond,Sunkist,1,Hispanic/Latino(a),,FALSE,18,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,41mph in 25mph zone,Citation for infraction; Citation for infraction,2022-05-16 14:40:00,1,
453,4704,,2022-05-18 13:00:00,14,FALSE,Almond,Alicia,1,Hispanic/Latino(a),Speech impairment or limited use of language,TRUE,25,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,40mph in a 15mph school zone,Citation for infraction; Citation for infraction,2022-05-18 13:00:00,1,
454,4717,,2022-05-20 9:00:00,12,FALSE,San Antonio Rd,Alvarado,1,Asian,,FALSE,40,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver at high speed north on San Antonio Rd. #1 lane to #2 lane. Visual 50 mph. Lidar 51 mph. Driver verbally identified. Cited and released,Citation for infraction,2022-05-20 9:00:00,2,"51, 35"
455,4719,,2022-05-20 9:30:00,20,FALSE,San Antonio Rd,Alvarado,1,Pacific Islander,,FALSE,25,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Obsessed driver north San Antonio Rd (visual 50 mph) Lidar confirmed 51 mph. Driver identified by identification card. No license. Driver cited and released.,Citation for infraction,2022-05-20 9:30:00,2,"51, 35"
456,4726,,2022-05-22 22:15:00,5,FALSE,foothill expy,st joseph ave,1,Middle Eastern or South Asian,,FALSE,55,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,30mph in a 45mph,Warning (verbal or written),2022-05-22 22:15:00,1,
457,4728,,2022-05-22 23:48:00,5,FALSE,fremont ave,dallas ct,1,Hispanic/Latino(a),,FALSE,40,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,55 in a 30mph,Warning (verbal or written),2022-05-22 23:48:00,1,
458,4729,,2022-05-23 8:20:00,5,FALSE,Fremont,Altos oaks,1,Black/African American,,FALSE,45,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,49mph in a 25mph senior citizen zone,Warning (verbal or written),2022-05-23 8:20:00,1,
459,4730,,2022-05-23 9:05:00,8,FALSE,Foothill Expressway,Arboretum,1,White,,FALSE,25,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Vehicle traveling 74mph eastbound on foothill Expressway,Citation for infraction,2022-05-23 9:05:00,2,"74, 45"
460,4734,,2022-05-23 12:40:00,8,FALSE,Springer,Riverside,1,Asian,,FALSE,20,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,47mph in 30mph zone,Citation for infraction,2022-05-23 12:40:00,1,
461,4735,,2022-05-23 14:45:00,8,FALSE,Almond,Verano,1,Middle Eastern or South Asian,,FALSE,65,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,40-42mph in a 25mph residential zone,Citation for infraction,2022-05-23 14:45:00,2,"40, 25"
462,4736,,2022-05-23 15:05:00,9,FALSE,Almond,Alicia,1,Hispanic/Latino(a),,FALSE,35,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,41mph in 25mph residential zone,Citation for infraction,2022-05-23 15:05:00,1,
463,4737,,2022-05-23 15:22:00,9,FALSE,Almond,,1,Hispanic/Latino(a),,FALSE,18,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,49mph in 25mph residential residential,Citation for infraction,2022-05-23 15:22:00,1,
464,4740,,2022-05-24 8:15:00,8,FALSE,San Antonio rd,Alma cr,1,Middle Eastern or South Asian,,FALSE,55,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,50 in 35mph zone,Citation for infraction,2022-05-24 8:15:00,1,
465,4743,,2022-05-24 8:15:00,10,FALSE,San Antonio,E Portola,1,Middle Eastern or South Asian,,FALSE,35,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,50mph in a 35mph zone,Citation for infraction; Warning (verbal or written),2022-05-24 8:15:00,1,
466,4747,,2022-05-25 18:37:00,5,FALSE,foothill expy,el monte ave,1,Middle Eastern or South Asian,,FALSE,45,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,60mph in a 45mph,Warning (verbal or written),2022-05-25 18:37:00,1,
467,4778,,2022-05-31 9:55:00,10,FALSE,Plaza south,San Antonio,1,White,,FALSE,20,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,61 mph in a 35mph zone,Citation for infraction,2022-05-31 9:55:00,1,
468,4779,,2022-05-31 10:20:00,15,FALSE,San Antonio,Jordan,1,Pacific Islander,,FALSE,25,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,63mph in a 35mph zone,Citation for infraction,2022-05-31 10:20:00,1,
469,4784,,2022-06-01 8:58:00,10,FALSE,Truman,Oak,1,Middle Eastern or South Asian,,FALSE,35,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Driving 38mph in a 25mph zone while visibly talking on cell phone,Citation for infraction; Warning (verbal or written),2022-06-01 8:58:00,1,
470,4794,,2022-06-05 10:29:00,5,FALSE,los altos avenue,,1,White,,FALSE,35,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,speeding over 25 mph,Warning (verbal or written),2022-06-05 10:29:00,3,
471,4797,,2022-06-07 7:40:00,8,FALSE,E Portola,San Antonio,1,White,,FALSE,65,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,55mph in 35mph zone,Citation for infraction,2022-06-07 7:40:00,1,
472,4799,,2022-06-07 9:55:00,7,FALSE,Foothill Expressway,Springer,1,White,,FALSE,16,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,64mph in a 45mph,Warning (verbal or written),2022-06-07 9:55:00,1,
473,4800,,2022-06-07 11:18:00,2,FALSE,Fremont,Grant,1,Asian,,FALSE,25,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,44mph in a 30mph zone,Warning (verbal or written),2022-06-07 11:18:00,1,
474,4801,,2022-06-07 11:30:00,15,FALSE,Fremont,Kensington,1,Asian,Speech impairment or limited use of language,TRUE,25,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,47mph in a 30mph zone,Citation for infraction,2022-06-07 11:30:00,1,
475,4882,,2022-07-27 8:15:00,5,FALSE,Altos oaks,Fremont,1,Hispanic/Latino(a),,FALSE,55,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,43mph in 25mph zone,Warning (verbal or written),2022-07-27 8:15:00,1,
476,4883,,2022-07-27 8:30:00,12,FALSE,Carob,B,1,Middle Eastern or South Asian,,FALSE,40,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,47mph in a 25mph zone,Citation for infraction; Warning (verbal or written); Warning (verbal or written),2022-07-27 8:30:00,1,
477,4884,,2022-07-27 9:09:00,12,FALSE,Fremont,Fallen leaf,1,Middle Eastern or South Asian,,FALSE,50,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,46mph in a 30mph zone,Citation for infraction,2022-07-27 9:09:00,1,
478,4887,,2022-07-28 9:19:00,11,FALSE,Altos Oaks,,1,White,,FALSE,25,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,46mph in a 25mph zone,Citation for infraction,2022-07-28 9:19:00,1,
479,4904,,2022-08-01 7:05:00,11,FALSE,Foothill Expressway,Springer road,1,White,,FALSE,55,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,69mph in a 45mph zone,Citation for infraction,2022-08-01 7:05:00,1,
480,4905,,2022-08-01 7:30:00,11,FALSE,Foothill Expressway,Springer Roads,1,Hispanic/Latino(a),,FALSE,25,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,66mph in a 45mph zone,Citation for infraction; Citation for infraction,2022-08-01 7:30:00,1,
481,4910,,2022-08-01 14:44:00,10,FALSE,Almond,Alicia,1,Asian,,FALSE,35,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,44mph in 25mph zone,Citation for infraction,2022-08-01 14:44:00,1,
482,4914,,2022-08-02 8:37:00,3,FALSE,Foothill Expressway,Springer Road,1,Hispanic/Latino(a),,FALSE,25,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,60mph in a 45mph zone,Warning (verbal or written),2022-08-02 8:37:00,1,
483,4915,,2022-08-02 8:50:00,15,FALSE,Foothill Expressway,Springer road,1,Middle Eastern or South Asian,,FALSE,45,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,63mph in a 45mph zone,Citation for infraction,2022-08-02 8:50:00,1,
484,4916,,2022-08-02 10:48:00,3,FALSE,Grant,Fremont,1,Asian,,FALSE,35,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,45mph in 30mph zone,Warning (verbal or written),2022-08-02 10:48:00,1,
485,4919,,2022-08-02 13:48:00,10,FALSE,E portola,San Antonio,1,Middle Eastern or South Asian,,FALSE,25,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,55mph in a 35mph zone,Citation for infraction,2022-08-02 13:48:00,1,
486,4930,,2022-08-09 1:05:00,10,FALSE,Foothill Expressway,St. Joseph,1,White,,FALSE,25,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,64mph in a 45mph zone,Citation for infraction,2022-08-09 1:05:00,1,
487,4937,,2022-08-11 9:05:00,15,FALSE,Almond,Alicia,1,Middle Eastern or South Asian,,FALSE,40,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,41mph in 25mph zone,Citation for infraction; Citation for infraction,2022-08-11 9:05:00,1,
488,4963,,2022-08-16 8:45:00,8,FALSE,Almond,,1,Asian,,FALSE,60,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,40mph in 25mph zone,Citation for infraction,2022-08-16 8:45:00,1,
489,4965,,2022-08-16 9:20:00,10,FALSE,Almond,Alicia,1,Hispanic/Latino(a),,FALSE,25,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,43mph in 25mph zone,Citation for infraction,2022-08-16 9:20:00,1,
490,4978,,2022-08-17 15:40:00,8,FALSE,Almond,Sunkist,1,Asian,,FALSE,35,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,40mph in 25mph zone,Citation for infraction,2022-08-17 15:40:00,1,
491,4984,,2022-08-18 9:04:00,9,FALSE,Montebello oaks,Fremont Ave,1,Asian,,FALSE,25,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,46mph in a 30mph zone,Citation for infraction,2022-08-18 9:04:00,1,
492,4992,,2022-08-18 9:35:00,11,FALSE,Los Altos Ave,Becket Lane,1,White,,FALSE,25,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation," Observed driver at visual speed 45mph in posted 25 zone. Radar with steady pitch confirmed 44mph. Driver stopped, cited and released",Citation for infraction,2022-08-18 9:35:00,2,"44, 25"
493,4994,,2022-08-18 14:42:00,8,FALSE,Covington,Thatcher,1,White,,FALSE,45,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,41mph in 25mph zone,Citation for infraction,2022-08-18 14:42:00,1,
494,4996,,2022-08-18 15:40:00,12,FALSE,E Rose,Covington,1,White,,FALSE,16,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,44mph in 25mph zone,Citation for infraction,2022-08-18 15:40:00,1,
495,4998,,2022-08-18 15:46:00,30,FALSE,Covington Rd,Grant Rd,1,White,,FALSE,70,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver visual speed 40mph. On Covington Rd Radar confirmed 41mph. Driver stopped after she collided with the center median. No collision report. Driver identified and cited,Citation for infraction,2022-08-18 15:46:00,2,"41, 25"
496,5014,,2022-08-23 8:50:00,11,FALSE,Sherwood,San Antonio,1,Asian,Speech impairment or limited use of language,TRUE,65,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,56mph in a 35mph zone,Citation for infraction,2022-08-23 8:50:00,1,
497,5015,,2022-08-23 13:19:00,11,FALSE,Cuesta drive,,1,White,,FALSE,20,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Driver failed to come to a complete stop at or before the limit line.  Appx speed 10mph,Citation for infraction,2022-08-23 13:19:00,3,
498,5017,,2022-08-23 14:32:00,15,FALSE,Grant,Altamead,1,Hispanic/Latino(a),,FALSE,20,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,41mph in 25mph zone; did not stop at red circular light at Covington onto southbound grant,Citation for infraction; Citation for infraction,2022-08-23 14:32:00,1,
499,5020,,2022-08-24 9:00:00,15,FALSE,Almond Ave,Valencia dr,1,Hispanic/Latino(a),,FALSE,30,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver at  visual 30 mph. Passed me with cell phone in hand. Stopped. Identified. Cited and released,Citation for infraction,2022-08-24 9:00:00,3,
500,5022,,2022-08-25 8:32:00,12,FALSE,Berry Ave,Alvina Ct,1,Asian,,FALSE,30,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver east on Berry Ave and Alvina Ct. visual 30mph. Radar confirmed 31 in posted 15 zone. Driver identified by Ca. License. Cited and released .,Citation for infraction,2022-08-25 8:32:00,2,"31, 15"
501,5027,,2022-08-26 9:14:00,5,FALSE,first,main,1,Black/African American,,FALSE,60,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,excess speed foothill 60mph,Warning (verbal or written),2022-08-26 9:14:00,2,"60, 45"
502,5040,,2022-08-27 15:02:00,5,FALSE,Foothill expressway,Arboretum,1,White,,FALSE,45,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Paced at 58 mph in 45 zone,Warning (verbal or written),2022-08-27 15:02:00,1,
503,5050,,2022-08-29 14:26:00,8,FALSE,Truman,Fremont,1,White,,FALSE,40,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,42mph in 25mph zone,Citation for infraction,2022-08-29 14:26:00,1,
504,5058,,2022-08-30 8:48:00,12,FALSE,Los Altos Ave,Pine Lane,1,White,,FALSE,40,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver at visual speed 40 mph in posted 25 zone. Radar confirmed 43mph NB at LA Ave. driver stopped and identified by license. Cited and released,Citation for infraction,2022-08-30 8:48:00,2,"43, 25"
505,5065,,2022-08-31 16:37:00,10,FALSE,cuesta,campbell,1,Hispanic/Latino(a),,FALSE,35,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,30 over speedhumps marked at 15mph,Warning (verbal or written),2022-08-31 16:37:00,1,
506,5128,,2022-09-10 20:38:00,12,FALSE,Main,State,1,White,,FALSE,25,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,47mph in a 25mph zone,Citation for infraction,2022-09-10 20:38:00,1,
507,5133,,2022-09-13 10:38:00,8,FALSE,Foothill Expressway,Springer road,1,White,,FALSE,75,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,64mph in a 45mph zone,Citation for infraction,2022-09-13 10:38:00,1,
508,5140,,2022-09-14 9:48:00,10,FALSE,Fremont,,1,White,,FALSE,50,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,65mph in a 45mph zone.  Registration expired February 2022,Citation for infraction; Warning (verbal or written),2022-09-14 9:48:00,1,
509,5182,,2022-09-21 11:15:00,3,FALSE,El Camino Real,Shoreline Boulevard,1,White,,FALSE,25,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Subject was traveling 65 mph in a 40 mph zone,Warning (verbal or written),2022-09-21 11:15:00,1,
510,5189,,2022-09-22 9:01:00,30,FALSE,Los Altos Avenue,Yerba Santa,1,Hispanic/Latino(a),Speech impairment or limited use of language,TRUE,30,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,42mph in 25mph zone,Citation for infraction; Citation for infraction,2022-09-22 9:01:00,1,
511,5217,,2022-09-28 5:10:00,10,FALSE,Foothill Expressway,Arastradero,1,Asian,,FALSE,40,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation," Observed driver north foothill Expressway. Paced driver at 61 mph in posted 45 zone. Driver stopped.  Identified, warned and released.",Warning (verbal or written),2022-09-28 5:10:00,1,
512,5238,,2022-10-02 23:20:00,10,FALSE,Fremont Ave,Truman Ave,1,White,,FALSE,35,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation," Observed driver west on Fremont Ave at visual of 50 mph. Radar confirmed 45mph. Driver stopped, identified, cited and released",Citation for infraction,2022-10-02 23:20:00,2,"50, 25"
513,5253,,2022-10-04 8:30:00,8,FALSE,Ravenswood,Oak,1,White,,FALSE,25,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,44mph in 25mph zone,Citation for infraction,2022-10-04 8:30:00,1,
514,5256,,2022-10-04 11:30:00,6,FALSE,El Camino Real,Del medio,1,Hispanic/Latino(a),,FALSE,50,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,50mph in a 35mph zone,Citation for infraction,2022-10-04 11:30:00,1,
515,5261,,2022-10-05 15:10:00,5,FALSE,Los ninos,Alvarado,1,Asian,,FALSE,16,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,40mph in 25mph zone,Warning (verbal or written),2022-10-05 15:10:00,1,
516,5292,,2022-10-18 7:52:00,8,FALSE,Foothill Expressway,Springer Road,1,White,,FALSE,60,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,66mph in a 45mph zone,Citation for infraction,2022-10-18 7:52:00,1,
517,5293,,2022-10-18 8:15:00,4,FALSE,Fremont,Altos Oaks,1,White,,FALSE,45,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,44mph in a posted 25mph senior citizen zone,Citation for infraction,2022-10-18 8:15:00,1,
518,5295,,2022-10-18 15:00:00,12,FALSE,El Monte,Highway 280,1,Hispanic/Latino(a),Speech impairment or limited use of language,TRUE,45,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Driving 53mph in a 30mph zone,Warning (verbal or written),2022-10-18 15:00:00,1,
519,5310,,2022-10-19 20:40:00,10,FALSE,El Camino Real,Del Medio,1,Hispanic/Latino(a),,FALSE,30,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver at visual speed 50 mph. Radar confirmed 50 mph east on El Camino Real. Driver stopped. Driver cited and released,Warning (verbal or written),2022-10-19 20:40:00,2,"50, 35"
520,5314,,2022-10-19 15:00:00,14,FALSE,Arastradero,El Camino Real,1,Asian,,FALSE,40,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Driving 54mph in a 35mph zone.  Proceeded to make several unsafe lane changes between 3 lanes to get ahead of vehicles traveling to speed limit.  Close to running red arrow while turning onto Arastradero,Citation for infraction; Warning (verbal or written),2022-10-19 15:00:00,1,
521,5326,,2022-10-25 8:15:00,3,FALSE,Granger,St. Joseph,1,Hispanic/Latino(a),,FALSE,25,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Paced vehicle between 60-63 mph in a 45mph zone,Warning (verbal or written),2022-10-25 8:15:00,2,"60, 45"
522,5338,,2022-10-26 9:00:00,5,FALSE,El Camino Real,,1,White,,FALSE,30,Female,Yes,FALSE,,,,,,,Traffic Violation,Moving Violation,55 mph in a 35mph zone.  Had to use rest room,Warning (verbal or written),2022-10-26 9:00:00,1,
523,5339,,2022-10-26 13:20:00,3,FALSE,Almond,,1,White,,FALSE,16,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,40mph in 25mph zone,Warning (verbal or written),2022-10-26 13:20:00,1,
524,5340,,2022-10-26 13:30:00,8,FALSE,Almond,Avalon,1,Asian,,FALSE,40,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,38mph in 15mph school zone,Citation for infraction,2022-10-26 13:30:00,1,
525,5361,,2022-10-31 13:45:00,4,FALSE,san Antonio rd,Parsons,1,Asian,,FALSE,30,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,50mph in 35mph zone,Warning (verbal or written),2022-10-31 13:45:00,1,
526,5370,,2022-11-02 2:59:00,10,FALSE,El monte,280 on ramp,1,Hispanic/Latino(a),,TRUE,40,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Approx 60 mph in 35,Warning (verbal or written),2022-11-02 2:59:00,1,
527,5374,,2022-11-02 9:27:00,3,FALSE,San Antonio,Main st,1,Hispanic/Latino(a),,FALSE,30,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,48mph in a 35,Warning (verbal or written),2022-11-02 9:27:00,1,
528,5375,,2022-11-02 19:24:00,10,FALSE,Foothill Expressway,St. Joseph Ave,1,White,,FALSE,50,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,observed driver east Foothill Expressway at paced 60 mph with expired registration. Driver stopped. identified and warned.,Warning (verbal or written),2022-11-02 19:24:00,2,"60, 45"
529,5577,,2022-11-29 20:35:00,15,FALSE,foothill exp,el monte,1,Middle Eastern or South Asian,,FALSE,18,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,60 mph in 45mph zone,Citation for infraction; Warning (verbal or written),2022-11-29 20:35:00,1,
530,5585,,2022-12-01 8:17:00,8,FALSE,Fremont,Altos oaks,1,White,,FALSE,45,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,40mph in 25mph senior citizen zone,Warning (verbal or written),2022-12-01 8:17:00,1,
531,5586,,2022-12-01 8:35:00,10,FALSE,Foothill Expressway,Springer,1,White,,FALSE,45,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,63mph in a 45mph zone.  Raining with wet roadways.  Juvenile daughter in car seat.,Citation for infraction,2022-12-01 8:35:00,1,
532,5587,,2022-12-01 13:26:00,5,FALSE,Foothill Expressway,Springer,1,White,,FALSE,20,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,58mph in 45mph zone (raining),Warning (verbal or written),2022-12-01 13:26:00,1,
533,5593,,2022-12-02 8:25:00,15,FALSE,Fremont,,1,White,,FALSE,45,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,55-60mph in 25mph senior citizen zone.  Wet roads/ sun in eyes.  Ran red light,Citation for infraction; Warning (verbal or written),2022-12-02 8:25:00,2,"55, 25"
534,5621,,2022-12-07 11:49:00,5,FALSE,Fremont,,1,Hispanic/Latino(a),,FALSE,21,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,68mph in 45mph zone,Warning (verbal or written),2022-12-07 11:49:00,1,
535,5631,,2022-12-08 8:47:00,9,FALSE,Loyola dr,Granger,1,Middle Eastern or South Asian,,FALSE,50,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Paced vehicle between 45-50 mph in 25mph zone �S� turn in roadway. Driver continued straight across double yellow line,Citation for infraction; Warning (verbal or written),2022-12-08 8:47:00,2,"45, 25"
536,5652,,2022-12-14 15:00:00,10,FALSE,Springer,Fremont,1,White,,FALSE,50,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,43mph in 25mph zone,Citation for infraction; Warning (verbal or written),2022-12-14 15:00:00,1,
537,5657,,2022-12-15 8:15:00,25,FALSE,University,El Monte,1,Hispanic/Latino(a),,FALSE,25,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,57mph in 35mph zone,Citation for infraction; In-field cite and release; Warning (verbal or written),2022-12-15 8:15:00,1,
538,5660,,2022-12-16 9:20:00,10,FALSE,Dolores,Miramonte,1,Hispanic/Latino(a),,FALSE,25,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,44mph in 25mph senior citizen zone,Citation for infraction,2022-12-16 9:20:00,1,
539,5661,,2022-12-16 13:45:00,5,FALSE,Foothill Expressway,Springer,1,Asian,,FALSE,55,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,61mph in a 45mph zone,Warning (verbal or written); Warning (verbal or written),2022-12-16 13:45:00,1,
540,5688,,2022-12-20 8:26:00,8,FALSE,Foothill Expressway,Springer,1,Middle Eastern or South Asian,,FALSE,40,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Vehicle traveling 68mph in 45mph zone,Citation for infraction,2022-12-20 8:26:00,1,
541,5689,,2022-12-20 8:46:00,3,FALSE,Magdalena,,1,Middle Eastern or South Asian,,FALSE,60,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,65mph in 45mph zone,Warning (verbal or written),2022-12-20 8:46:00,1,
542,5690,,2022-12-20 9:04:00,8,FALSE,Springer,Foothill Expressway,1,Hispanic/Latino(a),,FALSE,25,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,64mph in 45mph zone,Citation for infraction,2022-12-20 9:04:00,1,
543,5694,,2022-12-20 10:55:00,12,FALSE,Grant,Foothill Expressway,1,Hispanic/Latino(a),,FALSE,25,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,68mph in 45mph zone,Citation for infraction; Warning (verbal or written),2022-12-20 10:55:00,1,
544,5695,,2022-12-20 11:25:00,10,FALSE,Foothill Expressway,Springer,1,White,,FALSE,20,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,63mph in a 45mph zone,Citation for infraction,2022-12-20 11:25:00,1,
545,5696,,2022-12-20 11:55:00,13,FALSE,Almond,,1,Asian,Speech impairment or limited use of language,TRUE,35,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,39mph in 25mph zone,Citation for infraction,2022-12-20 11:55:00,1,
546,5713,,2022-12-21 9:10:00,10,FALSE,Foothill Expressway,St. Joseph,1,Asian,Speech impairment or limited use of language,TRUE,40,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,68mph in 45mph zone,Citation for infraction,2022-12-21 9:10:00,1,
547,5714,,2022-12-21 9:42:00,10,FALSE,Foothill Expressway,Springer,1,White,,FALSE,25,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,63mph in a 45mph zone,Citation for infraction; Warning (verbal or written),2022-12-21 9:42:00,1,
548,5730,,2022-12-28 3:24:00,5,FALSE,el monte,bay tree,1,White,,FALSE,30,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,50mph in 30 zone,Warning (verbal or written),2022-12-28 3:24:00,1,
549,5750,,2023-01-03 9:20:00,17,FALSE,Fremont,,1,Hispanic/Latino(a),Deafness or difficulty hearing,FALSE,40,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,53mph in a 25mph senior citizen zone,Citation for infraction,2023-01-03 9:20:00,1,
550,5751,,2023-01-03 9:45:00,30,FALSE,Magdalena,,1,White,,FALSE,20,Male,No,FALSE,,Person removed from vehicle by order; Search of person was conducted,,,Condition of parole / probation/ PRCS / mandatory supervision,,Traffic Violation,Moving Violation,Driving 87mph in a 45mph zone,Citation for infraction,2023-01-03 9:45:00,1,
551,5753,,2023-01-03 10:43:00,10,FALSE,Altos oaks,,1,Hispanic/Latino(a),,FALSE,45,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,62mph in a 45mph zone,Citation for infraction,2023-01-03 10:43:00,1,
